time,value
2023-03-12T10:25:57.984Z,60
2023-03-12T10:26:00.095Z,59.900001525878906
2023-03-12T10:26:02.204Z,59.900001525878906
2023-03-12T10:26:04.311Z,59.900001525878906
2023-03-12T10:26:06.424Z,59.900001525878906
2023-03-12T10:26:08.529Z,60
2023-03-12T10:26:10.637Z,59.900001525878906
2023-03-12T10:26:12.746Z,59.900001525878906
2023-03-12T10:26:14.866Z,60
2023-03-12T10:26:16.977Z,59.900001525878906
2023-03-12T10:26:19.085Z,60
2023-03-12T10:26:21.205Z,59.900001525878906
2023-03-12T10:26:23.299Z,59.900001525878906
2023-03-12T10:26:25.41Z,60
2023-03-12T10:26:27.515Z,59.900001525878906
2023-03-12T10:26:29.615Z,60
2023-03-12T10:26:31.74Z,60
2023-03-12T10:26:33.85Z,59.900001525878906
2023-03-12T10:26:35.956Z,60
2023-03-12T10:26:38.067Z,60
2023-03-12T10:26:40.176Z,60
2023-03-12T10:26:42.287Z,60
2023-03-12T10:26:44.395Z,59.900001525878906
2023-03-12T10:26:46.5Z,60
2023-03-12T10:26:48.607Z,60
2023-03-12T10:26:50.717Z,60
2023-03-12T10:26:52.829Z,60
2023-03-12T10:26:54.95Z,60
2023-03-12T10:26:57.055Z,59.900001525878906
2023-03-12T10:26:59.16Z,60
2023-03-12T10:27:01.271Z,60
2023-03-12T10:27:03.379Z,60
2023-03-12T10:27:05.482Z,59.900001525878906
2023-03-12T10:27:07.59Z,59.900001525878906
2023-03-12T10:27:09.71Z,59.900001525878906
2023-03-12T10:27:11.815Z,59.900001525878906
2023-03-12T10:27:13.921Z,59.900001525878906
2023-03-12T10:27:16.03Z,59.900001525878906
2023-03-12T10:27:18.145Z,60
2023-03-12T10:27:20.255Z,59.900001525878906
2023-03-12T10:27:22.366Z,59.900001525878906
2023-03-12T10:27:24.477Z,59.900001525878906
2023-03-12T10:27:26.584Z,59.900001525878906
2023-03-12T10:27:28.696Z,60
2023-03-12T10:27:30.801Z,59.900001525878906
2023-03-12T10:27:32.906Z,59.900001525878906
2023-03-12T10:27:35.015Z,59.900001525878906
2023-03-12T10:27:37.131Z,60
2023-03-12T10:27:39.234Z,59.900001525878906
2023-03-12T10:27:41.355Z,59.900001525878906
2023-03-12T10:27:43.462Z,60
2023-03-12T10:27:45.571Z,60
2023-03-12T10:27:47.68Z,60
2023-03-12T10:27:49.782Z,60
2023-03-12T10:27:51.896Z,60
2023-03-12T10:27:54.001Z,60
2023-03-12T10:27:56.11Z,60
2023-03-12T10:27:58.222Z,60
2023-03-12T10:28:00.332Z,60
2023-03-12T10:28:02.44Z,60
2023-03-12T10:28:04.557Z,60
2023-03-12T10:28:06.66Z,60
2023-03-12T10:28:08.768Z,60
2023-03-12T10:28:10.877Z,60
2023-03-12T10:28:12.987Z,60
2023-03-12T10:28:15.093Z,60
2023-03-12T10:28:17.201Z,60
2023-03-12T10:28:19.312Z,59.900001525878906
2023-03-12T10:28:21.425Z,60
2023-03-12T10:28:23.533Z,60
2023-03-12T10:28:25.636Z,60
2023-03-12T10:28:27.756Z,60
2023-03-12T10:28:29.862Z,60
2023-03-12T10:28:31.973Z,60
2023-03-12T10:28:34.082Z,60
2023-03-12T10:28:36.19Z,59.900001525878906
2023-03-12T10:28:38.3Z,59.900001525878906
2023-03-12T10:28:40.411Z,60
2023-03-12T10:28:42.512Z,60
2023-03-12T10:28:44.627Z,60
2023-03-12T10:28:46.737Z,60
2023-03-12T10:28:48.843Z,59.900001525878906
2023-03-12T10:28:50.963Z,59.900001525878906
2023-03-12T10:28:53.071Z,60
2023-03-12T10:28:55.177Z,59.900001525878906
2023-03-12T10:28:57.282Z,60
2023-03-12T10:28:59.39Z,59.900001525878906
2023-03-12T10:29:01.503Z,59.900001525878906
2023-03-12T10:29:03.616Z,59.900001525878906
2023-03-12T10:29:05.722Z,60
2023-03-12T10:29:07.833Z,60
2023-03-12T10:29:09.937Z,59.900001525878906
2023-03-12T10:29:12.046Z,59.900001525878906
2023-03-12T10:29:14.182Z,59.900001525878906
2023-03-12T10:29:16.276Z,60
2023-03-12T10:29:18.456Z,60
2023-03-12T10:29:20.493Z,60
2023-03-12T10:29:22.615Z,60
2023-03-12T10:29:24.703Z,59.900001525878906
2023-03-12T10:29:26.817Z,60
2023-03-12T10:29:28.926Z,60
2023-03-12T10:29:31.031Z,60
2023-03-12T10:29:33.146Z,59.900001525878906
2023-03-12T10:29:35.252Z,60
2023-03-12T10:29:37.364Z,60
2023-03-12T10:29:39.467Z,60
2023-03-12T10:29:41.579Z,60
2023-03-12T10:29:43.683Z,59.900001525878906
2023-03-12T10:29:45.796Z,59.900001525878906
2023-03-12T10:29:47.9Z,59.900001525878906
2023-03-12T10:29:50.004Z,59.900001525878906
2023-03-12T10:29:52.117Z,59.900001525878906
2023-03-12T10:29:54.228Z,59.900001525878906
2023-03-12T10:29:56.332Z,59.900001525878906
2023-03-12T10:29:58.438Z,59.900001525878906
2023-03-12T10:30:00.551Z,59.900001525878906
2023-03-12T10:30:02.659Z,60
2023-03-12T10:30:04.766Z,60
2023-03-12T10:30:06.877Z,59.900001525878906
2023-03-12T10:30:08.991Z,60
2023-03-12T10:30:11.094Z,60
2023-03-12T10:30:13.204Z,60
2023-03-12T10:30:15.32Z,59.900001525878906
2023-03-12T10:30:17.423Z,59.900001525878906
2023-03-12T10:30:19.534Z,59.900001525878906
2023-03-12T10:30:21.642Z,59.900001525878906
2023-03-12T10:30:23.743Z,60
2023-03-12T10:30:25.863Z,60
2023-03-12T10:30:27.962Z,60
2023-03-12T10:30:30.075Z,60
2023-03-12T10:30:32.182Z,59.900001525878906
2023-03-12T10:30:34.292Z,60
2023-03-12T10:30:36.398Z,60
2023-03-12T10:30:38.521Z,60
2023-03-12T10:30:40.629Z,60
2023-03-12T10:30:42.735Z,60
2023-03-12T10:30:44.845Z,60
2023-03-12T10:30:46.944Z,60
2023-03-12T10:30:49.058Z,60
2023-03-12T10:30:51.172Z,60
2023-03-12T10:30:53.282Z,60
2023-03-12T10:30:55.401Z,60
2023-03-12T10:30:57.508Z,60
2023-03-12T10:30:59.609Z,60
2023-03-12T10:31:01.722Z,60
2023-03-12T10:31:03.834Z,60
2023-03-12T10:31:05.936Z,60
2023-03-12T10:31:08.039Z,60
2023-03-12T10:31:10.164Z,60
2023-03-12T10:31:12.263Z,60
2023-03-12T10:31:14.377Z,60
2023-03-12T10:31:16.478Z,60
2023-03-12T10:31:18.603Z,60
2023-03-12T10:31:20.709Z,60
2023-03-12T10:31:22.821Z,59.900001525878906
2023-03-12T10:31:24.933Z,60
2023-03-12T10:31:27.033Z,60
2023-03-12T10:31:29.145Z,60
2023-03-12T10:31:31.251Z,60
2023-03-12T10:31:33.363Z,60
2023-03-12T10:31:35.467Z,60
2023-03-12T10:31:37.599Z,60
2023-03-12T10:31:39.688Z,60
2023-03-12T10:31:41.788Z,60
2023-03-12T10:31:43.907Z,60
2023-03-12T10:31:46.018Z,60
2023-03-12T10:31:48.127Z,59.900001525878906
2023-03-12T10:31:50.239Z,60
2023-03-12T10:31:52.345Z,60
2023-03-12T10:31:54.449Z,60
2023-03-12T10:31:56.567Z,59.900001525878906
2023-03-12T10:31:58.664Z,60
2023-03-12T10:32:00.787Z,60
2023-03-12T10:32:02.884Z,60
2023-03-12T10:32:05.007Z,60
2023-03-12T10:32:07.117Z,60
2023-03-12T10:32:09.22Z,60
2023-03-12T10:32:11.33Z,60
2023-03-12T10:32:13.44Z,60
2023-03-12T10:32:15.548Z,60
2023-03-12T10:32:17.654Z,60
2023-03-12T10:32:19.768Z,60
2023-03-12T10:32:21.867Z,60
2023-03-12T10:32:24.094Z,60
2023-03-12T10:32:26.083Z,60
2023-03-12T10:32:28.213Z,60
2023-03-12T10:32:30.319Z,60
2023-03-12T10:32:32.428Z,60
2023-03-12T10:32:34.539Z,60
2023-03-12T10:32:36.635Z,60
2023-03-12T10:32:38.747Z,60
2023-03-12T10:32:40.854Z,60
2023-03-12T10:32:42.963Z,60
2023-03-12T10:32:45.079Z,60
2023-03-12T10:32:47.181Z,59.900001525878906
2023-03-12T10:32:49.292Z,60
2023-03-12T10:32:51.406Z,60
2023-03-12T10:32:53.51Z,59.900001525878906
2023-03-12T10:32:55.623Z,60
2023-03-12T10:32:57.741Z,60
2023-03-12T10:32:59.843Z,60
2023-03-12T10:33:01.948Z,60
2023-03-12T10:33:04.067Z,59.900001525878906
2023-03-12T10:33:06.184Z,60
2023-03-12T10:33:08.276Z,60
2023-03-12T10:33:10.382Z,59.900001525878906
2023-03-12T10:33:12.498Z,60
2023-03-12T10:33:14.615Z,59.900001525878906
2023-03-12T10:33:16.725Z,60
2023-03-12T10:33:18.837Z,60
2023-03-12T10:33:20.946Z,59.900001525878906
2023-03-12T10:33:23.05Z,59.900001525878906
2023-03-12T10:33:25.155Z,60
2023-03-12T10:33:27.273Z,60
2023-03-12T10:33:29.378Z,59.900001525878906
2023-03-12T10:33:31.482Z,59.900001525878906
2023-03-12T10:33:33.592Z,59.900001525878906
2023-03-12T10:33:35.698Z,59.900001525878906
2023-03-12T10:33:37.816Z,60
2023-03-12T10:33:39.926Z,59.900001525878906
2023-03-12T10:33:42.037Z,59.900001525878906
2023-03-12T10:33:44.148Z,60
2023-03-12T10:33:46.251Z,59.900001525878906
2023-03-12T10:33:48.374Z,59.900001525878906
2023-03-12T10:33:50.469Z,60
2023-03-12T10:33:52.57Z,59.900001525878906
2023-03-12T10:33:54.683Z,60
2023-03-12T10:33:56.806Z,60
2023-03-12T10:33:58.905Z,59.900001525878906
2023-03-12T10:34:01.019Z,60
2023-03-12T10:34:03.133Z,60
2023-03-12T10:34:05.24Z,59.900001525878906
2023-03-12T10:34:07.351Z,60
2023-03-12T10:34:09.454Z,59.900001525878906
2023-03-12T10:34:11.567Z,60
2023-03-12T10:34:13.671Z,60
2023-03-12T10:34:15.786Z,59.900001525878906
2023-03-12T10:34:17.89Z,59.900001525878906
2023-03-12T10:34:19.995Z,59.900001525878906
2023-03-12T10:34:22.108Z,60
2023-03-12T10:34:24.214Z,60
2023-03-12T10:34:26.323Z,60
2023-03-12T10:34:28.434Z,59.900001525878906
2023-03-12T10:34:30.562Z,60
2023-03-12T10:34:32.663Z,60
2023-03-12T10:34:34.767Z,59.900001525878906
2023-03-12T10:34:36.878Z,60
2023-03-12T10:34:38.985Z,59.900001525878906
2023-03-12T10:34:41.093Z,60
2023-03-12T10:34:43.203Z,59.900001525878906
2023-03-12T10:34:45.309Z,60
2023-03-12T10:34:47.428Z,60
2023-03-12T10:34:49.54Z,60
2023-03-12T10:34:51.649Z,60
2023-03-12T10:34:53.745Z,60
2023-03-12T10:34:55.862Z,60
2023-03-12T10:34:57.975Z,60
2023-03-12T10:35:00.078Z,60
2023-03-12T10:35:02.19Z,60
2023-03-12T10:35:04.299Z,60
2023-03-12T10:35:06.394Z,60
2023-03-12T10:35:08.515Z,60
2023-03-12T10:35:10.623Z,60
2023-03-12T10:35:12.729Z,60
2023-03-12T10:35:14.841Z,60
2023-03-12T10:35:16.955Z,60
2023-03-12T10:35:19.059Z,60
2023-03-12T10:35:21.175Z,60
2023-03-12T10:35:23.282Z,60
2023-03-12T10:35:25.405Z,60
2023-03-12T10:35:27.5Z,60
2023-03-12T10:35:29.609Z,60
2023-03-12T10:35:31.714Z,60
2023-03-12T10:35:33.834Z,60
2023-03-12T10:35:35.944Z,60
2023-03-12T10:35:38.056Z,60
2023-03-12T10:35:40.16Z,60
2023-03-12T10:35:42.265Z,60
2023-03-12T10:35:44.381Z,60
2023-03-12T10:35:46.489Z,60
2023-03-12T10:35:48.594Z,60
2023-03-12T10:35:50.702Z,59.900001525878906
2023-03-12T10:35:52.808Z,60
2023-03-12T10:35:54.919Z,59.900001525878906
2023-03-12T10:35:57.038Z,59.900001525878906
2023-03-12T10:35:59.139Z,60
2023-03-12T10:36:01.259Z,59.900001525878906
2023-03-12T10:36:03.365Z,59.900001525878906
2023-03-12T10:36:05.471Z,59.900001525878906
2023-03-12T10:36:07.581Z,60
2023-03-12T10:36:09.691Z,60
2023-03-12T10:36:11.79Z,60
2023-03-12T10:36:13.908Z,60
2023-03-12T10:36:16.018Z,60
2023-03-12T10:36:18.121Z,60
2023-03-12T10:36:20.243Z,60
2023-03-12T10:36:22.351Z,60
2023-03-12T10:36:24.458Z,60
2023-03-12T10:36:26.557Z,60
2023-03-12T10:36:28.674Z,60
2023-03-12T10:36:30.786Z,60
2023-03-12T10:36:32.893Z,60
2023-03-12T10:36:35.005Z,60
2023-03-12T10:36:37.108Z,60
2023-03-12T10:36:39.22Z,60
2023-03-12T10:36:41.321Z,60
2023-03-12T10:36:43.441Z,60
2023-03-12T10:36:45.554Z,60
2023-03-12T10:36:47.666Z,60
2023-03-12T10:36:49.775Z,60
2023-03-12T10:36:51.875Z,59.900001525878906
2023-03-12T10:36:54.012Z,60
2023-03-12T10:36:56.096Z,59.900001525878906
2023-03-12T10:36:58.201Z,59.900001525878906
2023-03-12T10:37:00.313Z,59.900001525878906
2023-03-12T10:37:02.42Z,60
2023-03-12T10:37:04.53Z,60
2023-03-12T10:37:06.646Z,60
2023-03-12T10:37:08.753Z,60
2023-03-12T10:37:10.856Z,60
2023-03-12T10:37:12.973Z,60
2023-03-12T10:37:15.075Z,60
2023-03-12T10:37:17.192Z,60
2023-03-12T10:37:19.296Z,59.900001525878906
2023-03-12T10:37:21.406Z,60
2023-03-12T10:37:23.516Z,60
2023-03-12T10:37:25.615Z,60
2023-03-12T10:37:27.731Z,60
2023-03-12T10:37:29.856Z,59.900001525878906
2023-03-12T10:37:31.966Z,59.900001525878906
2023-03-12T10:37:34.075Z,59.900001525878906
2023-03-12T10:37:36.175Z,59.900001525878906
2023-03-12T10:37:38.289Z,59.900001525878906
2023-03-12T10:37:40.4Z,59.900001525878906
2023-03-12T10:37:42.502Z,59.900001525878906
2023-03-12T10:37:44.611Z,59.900001525878906
2023-03-12T10:37:46.721Z,60
2023-03-12T10:37:48.825Z,59.900001525878906
2023-03-12T10:37:50.944Z,59.900001525878906
2023-03-12T10:37:53.051Z,59.900001525878906
2023-03-12T10:37:55.164Z,59.900001525878906
2023-03-12T10:37:57.273Z,59.900001525878906
2023-03-12T10:37:59.384Z,60
2023-03-12T10:38:01.489Z,59.900001525878906
2023-03-12T10:38:03.599Z,59.900001525878906
2023-03-12T10:38:05.704Z,60
2023-03-12T10:38:07.814Z,59.900001525878906
2023-03-12T10:38:09.917Z,59.900001525878906
2023-03-12T10:38:12.029Z,60
2023-03-12T10:38:14.136Z,60
2023-03-12T10:38:16.257Z,59.900001525878906
2023-03-12T10:38:18.372Z,59.900001525878906
2023-03-12T10:38:20.475Z,60
2023-03-12T10:38:22.585Z,60
2023-03-12T10:38:24.689Z,60
2023-03-12T10:38:26.818Z,59.900001525878906
2023-03-12T10:38:28.901Z,59.900001525878906
2023-03-12T10:38:31.021Z,59.900001525878906
2023-03-12T10:38:33.116Z,60
2023-03-12T10:38:35.231Z,59.900001525878906
2023-03-12T10:38:37.345Z,59.900001525878906
2023-03-12T10:38:39.462Z,59.900001525878906
2023-03-12T10:38:41.566Z,59.900001525878906
2023-03-12T10:38:43.676Z,60
2023-03-12T10:38:45.784Z,59.900001525878906
2023-03-12T10:38:47.891Z,59.900001525878906
2023-03-12T10:38:49.996Z,60
2023-03-12T10:38:52.109Z,59.900001525878906
2023-03-12T10:38:54.223Z,59.900001525878906
2023-03-12T10:38:56.326Z,59.900001525878906
2023-03-12T10:38:58.432Z,59.900001525878906
2023-03-12T10:39:00.543Z,59.900001525878906
2023-03-12T10:39:02.665Z,59.900001525878906
2023-03-12T10:39:04.766Z,60
2023-03-12T10:39:06.881Z,60
2023-03-12T10:39:08.993Z,60
2023-03-12T10:39:11.096Z,60
2023-03-12T10:39:13.203Z,59.900001525878906
2023-03-12T10:39:15.314Z,60
2023-03-12T10:39:17.421Z,60
2023-03-12T10:39:19.529Z,60
2023-03-12T10:39:21.643Z,60
2023-03-12T10:39:23.747Z,59.900001525878906
2023-03-12T10:39:25.861Z,60
2023-03-12T10:39:27.961Z,59.900001525878906
2023-03-12T10:39:30.074Z,59.900001525878906
2023-03-12T10:39:32.19Z,59.900001525878906
2023-03-12T10:39:34.3Z,60
2023-03-12T10:39:36.412Z,59.900001525878906
2023-03-12T10:39:38.522Z,59.900001525878906
2023-03-12T10:39:40.625Z,60
2023-03-12T10:39:42.732Z,60
2023-03-12T10:39:44.841Z,59.900001525878906
2023-03-12T10:39:46.942Z,59.900001525878906
2023-03-12T10:39:49.07Z,59.900001525878906
2023-03-12T10:39:51.176Z,59.900001525878906
2023-03-12T10:39:53.279Z,59.900001525878906
2023-03-12T10:39:55.391Z,60
2023-03-12T10:39:57.502Z,59.900001525878906
2023-03-12T10:39:59.61Z,59.900001525878906
2023-03-12T10:40:01.718Z,60
2023-03-12T10:40:03.832Z,59.900001525878906
2023-03-12T10:40:05.935Z,60
2023-03-12T10:40:08.047Z,60
2023-03-12T10:40:10.155Z,60
2023-03-12T10:40:12.272Z,60
2023-03-12T10:40:14.371Z,59.900001525878906
2023-03-12T10:40:16.496Z,60
2023-03-12T10:40:18.598Z,60
2023-03-12T10:40:20.701Z,60
2023-03-12T10:40:22.812Z,60
2023-03-12T10:40:24.923Z,60
2023-03-12T10:40:27.03Z,60
2023-03-12T10:40:29.135Z,60
2023-03-12T10:40:31.249Z,60
2023-03-12T10:40:33.357Z,60
2023-03-12T10:40:35.467Z,60
2023-03-12T10:40:37.575Z,60
2023-03-12T10:40:39.68Z,60
2023-03-12T10:40:41.801Z,60
2023-03-12T10:40:43.909Z,60
2023-03-12T10:40:46.017Z,60
2023-03-12T10:40:48.122Z,60
2023-03-12T10:40:50.236Z,60
2023-03-12T10:40:52.341Z,60
2023-03-12T10:40:54.446Z,59.900001525878906
2023-03-12T10:40:56.561Z,60
2023-03-12T10:40:58.675Z,60
2023-03-12T10:41:00.782Z,60
2023-03-12T10:41:02.902Z,60
2023-03-12T10:41:05.007Z,60
2023-03-12T10:41:07.112Z,60
2023-03-12T10:41:09.22Z,60
2023-03-12T10:41:11.321Z,60
2023-03-12T10:41:13.428Z,60
2023-03-12T10:41:15.545Z,60
2023-03-12T10:41:17.657Z,60
2023-03-12T10:41:19.758Z,60
2023-03-12T10:41:21.866Z,59.900001525878906
2023-03-12T10:41:23.982Z,60
2023-03-12T10:41:26.099Z,59.900001525878906
2023-03-12T10:41:28.202Z,60
2023-03-12T10:41:30.305Z,60
2023-03-12T10:41:32.412Z,60
2023-03-12T10:41:34.517Z,60
2023-03-12T10:41:36.627Z,60
2023-03-12T10:41:38.736Z,60
2023-03-12T10:41:40.847Z,60
2023-03-12T10:41:42.958Z,60
2023-03-12T10:41:45.061Z,60
2023-03-12T10:41:47.171Z,60
2023-03-12T10:41:49.286Z,60
2023-03-12T10:41:51.386Z,60
2023-03-12T10:41:53.505Z,60
2023-03-12T10:41:55.609Z,60
2023-03-12T10:41:57.716Z,60
2023-03-12T10:41:59.83Z,59.900001525878906
2023-03-12T10:42:01.936Z,60
2023-03-12T10:42:04.045Z,60
2023-03-12T10:42:06.153Z,59.900001525878906
2023-03-12T10:42:08.266Z,60
2023-03-12T10:42:10.376Z,60
2023-03-12T10:42:12.477Z,60
2023-03-12T10:42:14.587Z,60
2023-03-12T10:42:16.71Z,60
2023-03-12T10:42:18.816Z,60
2023-03-12T10:42:20.926Z,59.900001525878906
2023-03-12T10:42:23.031Z,60
2023-03-12T10:42:25.141Z,60
2023-03-12T10:42:27.246Z,60
2023-03-12T10:42:29.356Z,60
2023-03-12T10:42:31.464Z,59.900001525878906
2023-03-12T10:42:33.57Z,59.900001525878906
2023-03-12T10:42:35.682Z,60
2023-03-12T10:42:37.786Z,59.900001525878906
2023-03-12T10:42:39.912Z,59.900001525878906
2023-03-12T10:42:42.02Z,59.900001525878906
2023-03-12T10:42:44.126Z,59.900001525878906
2023-03-12T10:42:46.236Z,59.900001525878906
2023-03-12T10:42:48.346Z,60
2023-03-12T10:42:50.456Z,60
2023-03-12T10:42:52.561Z,60
2023-03-12T10:42:54.665Z,60
2023-03-12T10:42:56.775Z,59.900001525878906
2023-03-12T10:42:58.88Z,59.900001525878906
2023-03-12T10:43:00.991Z,60
2023-03-12T10:43:03.112Z,60
2023-03-12T10:43:05.212Z,59.900001525878906
2023-03-12T10:43:07.331Z,59.900001525878906
2023-03-12T10:43:09.436Z,60
2023-03-12T10:43:11.547Z,59.900001525878906
2023-03-12T10:43:13.655Z,59.900001525878906
2023-03-12T10:43:15.761Z,60
2023-03-12T10:43:17.873Z,59.900001525878906
2023-03-12T10:43:19.978Z,59.900001525878906
2023-03-12T10:43:22.086Z,59.900001525878906
2023-03-12T10:43:24.194Z,60
2023-03-12T10:43:26.321Z,60
2023-03-12T10:43:28.418Z,60
2023-03-12T10:43:30.536Z,60
2023-03-12T10:43:32.641Z,60
2023-03-12T10:43:34.746Z,60
2023-03-12T10:43:36.858Z,60
2023-03-12T10:43:38.963Z,60
2023-03-12T10:43:41.075Z,60
2023-03-12T10:43:43.182Z,60
2023-03-12T10:43:45.29Z,60
2023-03-12T10:43:47.396Z,60
2023-03-12T10:43:49.517Z,60
2023-03-12T10:43:51.627Z,60
2023-03-12T10:43:53.733Z,60
2023-03-12T10:43:55.843Z,60
2023-03-12T10:43:57.947Z,60
2023-03-12T10:44:00.057Z,60
2023-03-12T10:44:02.172Z,60
2023-03-12T10:44:04.281Z,60
2023-03-12T10:44:06.383Z,60
2023-03-12T10:44:08.497Z,60
2023-03-12T10:44:10.598Z,60
2023-03-12T10:44:12.722Z,60
2023-03-12T10:44:14.833Z,60
2023-03-12T10:44:16.933Z,60
2023-03-12T10:44:19.048Z,60
2023-03-12T10:44:21.159Z,60
2023-03-12T10:44:23.263Z,60
2023-03-12T10:44:25.371Z,60
2023-03-12T10:44:27.559Z,60
2023-03-12T10:44:29.588Z,60
2023-03-12T10:44:31.697Z,59.900001525878906
2023-03-12T10:44:33.807Z,60
2023-03-12T10:44:35.917Z,60
2023-03-12T10:44:38.021Z,60
2023-03-12T10:44:40.136Z,60
2023-03-12T10:44:42.251Z,59.900001525878906
2023-03-12T10:44:44.354Z,60
2023-03-12T10:44:46.468Z,60
2023-03-12T10:44:48.579Z,60
2023-03-12T10:44:50.682Z,60
2023-03-12T10:44:52.794Z,60
2023-03-12T10:44:54.903Z,60
2023-03-12T10:44:57.007Z,60
2023-03-12T10:44:59.126Z,60
2023-03-12T10:45:01.24Z,60
2023-03-12T10:45:03.339Z,60
2023-03-12T10:45:05.454Z,59.900001525878906
2023-03-12T10:45:07.563Z,59.900001525878906
2023-03-12T10:45:09.668Z,60
2023-03-12T10:45:11.779Z,60
2023-03-12T10:45:13.887Z,59.900001525878906
2023-03-12T10:45:15.997Z,60
2023-03-12T10:45:18.101Z,60
2023-03-12T10:45:20.214Z,60
2023-03-12T10:45:22.332Z,59.900001525878906
2023-03-12T10:45:24.443Z,60
2023-03-12T10:45:26.544Z,59.900001525878906
2023-03-12T10:45:28.665Z,60
2023-03-12T10:45:30.767Z,59.900001525878906
2023-03-12T10:45:32.87Z,60
2023-03-12T10:45:34.973Z,59.900001525878906
2023-03-12T10:45:37.087Z,60
2023-03-12T10:45:39.199Z,60
2023-03-12T10:45:41.304Z,59.900001525878906
2023-03-12T10:45:43.414Z,60
2023-03-12T10:45:45.528Z,60
2023-03-12T10:45:47.634Z,60
2023-03-12T10:45:49.742Z,59.900001525878906
2023-03-12T10:45:51.852Z,59.900001525878906
2023-03-12T10:45:53.967Z,60
2023-03-12T10:45:56.077Z,60
2023-03-12T10:45:58.187Z,59.900001525878906
2023-03-12T10:46:00.294Z,60
2023-03-12T10:46:02.399Z,60
2023-03-12T10:46:04.514Z,60
2023-03-12T10:46:06.62Z,59.900001525878906
2023-03-12T10:46:08.738Z,60
2023-03-12T10:46:10.853Z,59.900001525878906
2023-03-12T10:46:12.956Z,60
2023-03-12T10:46:15.072Z,59.900001525878906
2023-03-12T10:46:17.173Z,60
2023-03-12T10:46:19.282Z,59.900001525878906
2023-03-12T10:46:21.386Z,60
2023-03-12T10:46:23.493Z,59.900001525878906
2023-03-12T10:46:25.604Z,59.900001525878906
2023-03-12T10:46:27.708Z,59.900001525878906
2023-03-12T10:46:29.819Z,59.900001525878906
2023-03-12T10:46:31.929Z,59.900001525878906
2023-03-12T10:46:34.04Z,59.900001525878906
2023-03-12T10:46:36.148Z,59.900001525878906
2023-03-12T10:46:38.264Z,59.900001525878906
2023-03-12T10:46:40.378Z,60
2023-03-12T10:46:42.479Z,59.900001525878906
2023-03-12T10:46:44.582Z,59.900001525878906
2023-03-12T10:46:46.703Z,60
2023-03-12T10:46:48.81Z,59.900001525878906
2023-03-12T10:46:50.915Z,60
2023-03-12T10:46:53.027Z,59.900001525878906
2023-03-12T10:46:55.142Z,59.900001525878906
2023-03-12T10:46:57.25Z,59.900001525878906
2023-03-12T10:46:59.362Z,59.900001525878906
2023-03-12T10:47:01.469Z,59.900001525878906
2023-03-12T10:47:03.576Z,59.900001525878906
2023-03-12T10:47:05.682Z,59.900001525878906
2023-03-12T10:47:07.793Z,59.900001525878906
2023-03-12T10:47:09.9Z,59.900001525878906
2023-03-12T10:47:12.014Z,59.900001525878906
2023-03-12T10:47:14.114Z,60
2023-03-12T10:47:16.23Z,59.900001525878906
2023-03-12T10:47:18.334Z,59.900001525878906
2023-03-12T10:47:20.445Z,59.900001525878906
2023-03-12T10:47:22.55Z,59.900001525878906
2023-03-12T10:47:24.67Z,59.900001525878906
2023-03-12T10:47:26.774Z,59.900001525878906
2023-03-12T10:47:28.896Z,59.900001525878906
2023-03-12T10:47:30.995Z,59.900001525878906
2023-03-12T10:47:33.109Z,59.900001525878906
2023-03-12T10:47:35.214Z,59.900001525878906
2023-03-12T10:47:37.319Z,60
2023-03-12T10:47:39.432Z,59.900001525878906
2023-03-12T10:47:41.55Z,59.900001525878906
2023-03-12T10:47:43.663Z,59.900001525878906
2023-03-12T10:47:45.765Z,59.900001525878906
2023-03-12T10:47:47.874Z,59.900001525878906
2023-03-12T10:47:49.984Z,59.900001525878906
2023-03-12T10:47:52.094Z,59.900001525878906
2023-03-12T10:47:54.203Z,59.900001525878906
2023-03-12T10:47:56.304Z,60
2023-03-12T10:47:58.414Z,59.900001525878906
2023-03-12T10:48:00.523Z,60
2023-03-12T10:48:02.634Z,60
2023-03-12T10:48:04.752Z,59.900001525878906
2023-03-12T10:48:06.864Z,59.900001525878906
2023-03-12T10:48:08.968Z,60
2023-03-12T10:48:11.075Z,59.900001525878906
2023-03-12T10:48:13.188Z,59.900001525878906
2023-03-12T10:48:15.301Z,60
2023-03-12T10:48:17.401Z,60
2023-03-12T10:48:19.516Z,59.900001525878906
2023-03-12T10:48:21.618Z,59.900001525878906
2023-03-12T10:48:23.733Z,60
2023-03-12T10:48:25.841Z,59.900001525878906
2023-03-12T10:48:27.945Z,59.900001525878906
2023-03-12T10:48:30.058Z,59.900001525878906
2023-03-12T10:48:32.163Z,60
2023-03-12T10:48:34.264Z,59.900001525878906
2023-03-12T10:48:36.384Z,60
2023-03-12T10:48:38.49Z,60
2023-03-12T10:48:40.598Z,59.900001525878906
2023-03-12T10:48:42.705Z,59.900001525878906
2023-03-12T10:48:44.816Z,59.900001525878906
2023-03-12T10:48:46.925Z,59.900001525878906
2023-03-12T10:48:49.03Z,59.900001525878906
2023-03-12T10:48:51.135Z,60
2023-03-12T10:48:53.244Z,59.900001525878906
2023-03-12T10:48:55.35Z,60
2023-03-12T10:48:57.47Z,60
2023-03-12T10:48:59.583Z,59.900001525878906
2023-03-12T10:49:01.683Z,60
2023-03-12T10:49:03.801Z,59.900001525878906
2023-03-12T10:49:05.899Z,60
